id,tweet,label,label_num
1.32842E+18,here are the major hurdles ahead for #covid vaccine distribution in the us,Neutral,2
1.32903E+18,breaking pfizer will seek regulatory review within days for its coronavirus vaccine which it says is effective yes this is light at the end of the tunnel news until distribution wear your fucking,ProVax,0
1.32904E+18,listen my friends i know this covid fiasco got some of yall going bonkers got yall hella paranoid but do not take that vaccine again dont take the vaccine #carryon,AntiVax,1
1.32905E+18,great news on the pfizer vaccine,ProVax,0
1.32906E+18,pfizer please help us understand how the subject who received the experimental vaccine had severe #covid infection timeline early infection prior to immunity or no little immunity we need more data,AntiVax,1
1.32906E+18,just curious if a covid vaccine was available today would you get a shot answers are totally anonymous #covid #vaccines,Neutral,2
1.32907E+18,we will have more then vaccines soon pfizer moderna astrazenica covaxin,Neutral,2
1.32907E+18,more amazing covid vaccine news,ProVax,0
1.32916E+18,breakingupdated results from pfizer said its #covid vaccine is effective vs in previous early results and had no serious side effects effective in older adults this is huge,ProVax,0
1.32955E+18,dr fauci insists that coronavirus vaccine is safe despite speed i really want to settle that concern that people have about that,ProVax,0
1.32988E+18,va is offering clinical trials to test vaccines and treatments for covid anyone over the age of can volunteer veterans family members and friends sign up online at video,Neutral,2
1.33079E+18,i trust the very intelligent scientists who've manufactured the oxford vaccine this is amazing news during the astrozenca trials nobody was hospitalised that is great news too science has is coming to our rescue we will finally defeat #covid,ProVax,0
1.33083E+18,a quick reminder that cambridge not known for its one-upmanship with oxford is apparently working on a vaccine for all coronaviruses,Neutral,2
1.33185E+18,from #syria to covid frontline stateless scientist sets sights on vaccine nowras rahhal spent years studying to the sound of bombings artillery fire using his phone torch to read when the electricity cut out at his #damascus home #darayya #germany,Neutral,2
1.33197E+18,thousands of pakistani volunteers are flocking to research hospitals across the country to join final-stage clinical trials of a chinese-made vaccine for the coronavirus,Neutral,2
1.33198E+18,do you work in #socialcare can you help researchers at the university of east anglia investigating flu jab uptake to learn lessons for a #covid vaccine find out more,Neutral,2
1.33244E+18,sad about this because i really want a range of vaccines to be available,ProVax,0
1.33332E+18,rich countries grab half of projected covid vaccine supply by graphic detail #dataviz see more posts at,Neutral,2
1.33447E+18,bama will take coronavirus vaccine and might film it to build confidence i trust this science,ProVax,0
1.33456E+18,obama bush and clinton say they will take the covid vaccine publicly to gain public trust,ProVax,0
1.3354E+18,fact check lipid nanoparticles in a covid vaccine are there to transport rna molecules reuters,Neutral,2
1.33572E+18,so who should get the covid vaccine first albertans should be first they're in the most extreme danger because their premier jkenney is so reckless and incompetent people in better run provinces can hold on a few weeks longer,ProVax,0
1.33631E+18,when do we get to see the vaccine in kenya,Neutral,2
1.33648E+18,covid updates trump to sign america first vaccines policy as first us approval could be days away,Neutral,2
1.32567E+18,unhealthytruth thats a pharma bot shill the covid vaccine push is a blessing for the anti-vaccine movement governments are already mandating the vaccine and calling it safe before the sham safety studies are even concluded this proves safety is not a concern,AntiVax,1
1.32569E+18,missy cnn that's trumps list moron and joe can't cure coronavirus without cooperation of the other half of the country who won't take a joe vaccine or rapid test so covid is here to stay at least you're not crying for nothing,ProVax,0
1.32571E+18,concerned about global equitable access to potential #covid vaccines some uk politicians support the ip waiver proposal currently on the table at the wto writes willrworley,Neutral,2
1.32577E+18,huge news good for all of us regardless of our political opinions #vaccine #covid,ProVax,0
1.32577E+18,pfizer says early analysis shows its covid vaccine is effective beginning of the end,Neutral,2
1.32577E+18,hooray pfizer and biontech have just announced successful vaccine development at the fastest pace ever this coronavirus vaccine proved to be more than effective in their completed trial which is extremely high via wsj,ProVax,0
1.32577E+18,good news pfizer says early analysis shows its covid vaccine is effective,ProVax,0
1.32577E+18,good news on the vaccine front,ProVax,0
1.32577E+18,finally some great news about the #covid vaccine field the pfizer vaccine is more than effective they only needed to show for licensing let's hope that the other vaccines are as effective and that the immunity lasts for a significant time,ProVax,0
1.32577E+18,large-scale trials are apparently showing the pfizer biontech covid vaccine to be effective with no serious side effects fingers crossed that this is true,ProVax,0
1.32577E+18,fuck you #covid pfizer #vaccine,ProVax,0
1.32578E+18,mrna-based vaccine from pfizer biontechgroup promising data and many others in similar stage lots of questions but this gives much needed hope #covid #covidvaccine #squashtheclot,ProVax,0
1.32578E+18,fingers crossed #covid #vaccine,ProVax,0
1.32579E+18,coronavirus vaccine tbh i dont care just let everything go back to normal,ProVax,0
1.32579E+18,simondolan thanks but no thanks another coronavirus vaccine participant testing pfizers candidate similarly woke up with chills shaking so hard he cracked a tooth after taking the second dose,AntiVax,1
1.32579E+18,the survival rate of the coronavirus is and the vaccine has a success rate i'll take my chances without one,AntiVax,1
1.3258E+18,and there is a chance i'm not taking a rushed vaccine that's for a virus that has a survival rate,AntiVax,1
1.3258E+18,the only vaccine this administration was partnered with was a combination of clorox and demon sperm shut the fuck up and start packing your shit,Neutral,2
1.3258E+18,great news everyone there's finally something specific for anti-vaxxers to not take and die #antivaxxer #vaccine #covidvaccine,ProVax,0
1.32581E+18,i know so many people who think there was some conspiracy to not announce vaccine until after the election they will believe that forever maddening cc neoavatara mdaware ashishkjha chooek scottgottliebmd agnessolberg jeremyfaust vinguptamd #covid,Neutral,2
1.32581E+18,the #vaccine has a success rate all we know about it is over have died from it so far and many more injured with a toxic for a never proven virus being tested for with a test we know doesn't work big scam of all time #covid #coronavirus #psyop,AntiVax,1
1.32581E+18,i will not take any vaccine thats not stamped with seal and approval of the biden harris administration and new coronavirus task force sruhle,AntiVax,1
1.32582E+18,a new vaccine effective for a virus that's recoverable seems the math just doesn't add up i'll pass on this inoculation #covid #covid #coronavirus #stopthelies,AntiVax,1
1.32582E+18,i've seen no less than a dozen companies claim to have a vaccine since march #covid #vaccine,Neutral,2
